#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#datetime:,05/07/2013,11:27:39,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
##########################################,"0.00580322,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#activity:,12,-,bsc,-,back,sitting,chair,-,10s,velocity).
#subject,id:,1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#first,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#last,name:,sub1,0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#age:,32,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#height(cm):,180,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#weight(kg):,85,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
#gender:,male,"0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323339266000,","0.005497787,","-3.0543262e-4,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323344146000,","0.005192355,","-0.0030543262,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2323349089000,","0.013744468,","-0.0027488936,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2323354018000,","0.0061086523,","0.0036651916,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2323358982000,","0.005497787,","0.0018325958,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2323364171000,","-9.162979e-4,","0.0033597588,",-0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323369453000,","0.004581489,","9.162979e-4,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2323374001000,","-0.0015271631,","9.162979e-4,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2323379004000,","0.0021380284,","0.004886922,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2323383943000,","0.0076358155,","0.00580322,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323388971000,","0.0106901415,","3.0543262e-4,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2323393961000,","0.01038471,","-0.0021380284,",-0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323399010000,","0.0018325958,","-0.007330383,",-0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2323404064000,","0.005192355,","-0.0018325958,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2323408931000,","0.011911872,","-0.0106901415,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2323413950000,","0.006414085,","-0.006414085,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2323418950000,","0.008857546,","-0.010079277,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2323423966000,","0.013133603,","-0.01038471,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2323428965000,","0.01160644,","-0.002443461,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323434011000,","0.009468411,","-0.0027488936,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323438974000,","0.011911872,","-0.0012217305,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2323444001000,","0.01282817,","0.002443461,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323448949000,","0.0067195175,","-0.0030543262,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2323453985000,","0.0021380284,","-0.0036651916,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2323458966000,","0.008552114,","0.013439035,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323464016000,","0.0106901415,","9.162979e-4,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323468946000,","0.00580322,","0.0125227375,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2323473973000,","9.162979e-4,","0.01038471,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2323478924000,","0.008552114,","0.016493361,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323483960000,","-0.0027488936,","0.002443461,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2323488914000,","0.01160644,","0.004581489,",-0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323493946000,","0.008552114,","0.01160644,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2323498908000,","0.0070249503,","0.005192355,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323503953000,","0.004276057,","0.007330383,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323508892000,","0.004276057,","0.005192355,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323513926000,","0.0106901415,","-3.0543262e-4,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2323518942000,","3.0543262e-4,","-0.0036651916,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2323523939000,","0.011301007,","9.162979e-4,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2323528918000,","0.0070249503,","-0.0033597588,",-0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2323533927000,","-0.0021380284,","-0.004581489,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323538918000,","0.0033597588,","-0.004581489,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2323543962000,","0.0106901415,","-0.009468411,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2323548931000,","-0.0067195175,","-0.0067195175,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2323553928000,","-0.002443461,","0.002443461,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2323558920000,","0.008857546,","-0.0030543262,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323563924000,","-0.0027488936,","0.0015271631,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"2323568959000,","0.0012217305,","0.0015271631,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323573916000,","-0.0106901415,","-6.1086525e-4,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"2323578953000,","0.002443461,","-0.0030543262,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2323583916000,","-0.0027488936,","-0.004276057,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323589140000,","0.0076358155,","0.004276057,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2323593950000,","0.003970624,","0.0061086523,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2323598937000,","0.00580322,","0.007330383,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323603988000,","-0.0030543262,","0.004886922,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2323608989000,","-0.0067195175,","0.002443461,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2323613989000,","0.014049901,","0.0106901415,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"2323619068000,","0.01038471,","0.014049901,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323624708000,","0.005497787,","0.010079277,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2323629010000,","-0.002443461,","0.008552114,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2323634013000,","0.0015271631,","0.00580322,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2323638986000,","0.0106901415,","0.0106901415,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323644856000,","-0.0036651916,","0.0027488936,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2323649191000,","0.004276057,","-0.0033597588,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323654096000,","0.0027488936,","-0.0030543262,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2323659088000,","0.013744468,","-0.0067195175,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2323664090000,","0.004886922,","-0.007941248,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323669280000,","0.0070249503,","-0.01282817,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323674238000,","0.006414085,","-0.0061086523,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323679043000,","0.0061086523,","0.002443461,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2323684094000,","0.003970624,","0.0061086523,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2323689032000,","-0.0125227375,","0.0012217305,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323694296000,","6.1086525e-4,","-0.004276057,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323699113000,","0.005192355,","-0.0061086523,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323704103000,","-0.0012217305,","-0.0015271631,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"2323709098000,","0.005497787,","-0.0067195175,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323714083000,","0.0070249503,","-0.0033597588,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2323719295000,","-3.0543262e-4,","-0.0018325958,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323724504000,","9.162979e-4,","-0.0030543262,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323729101000,","0.012217305,","0.0036651916,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323734094000,","0.0033597588,","0.0027488936,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2323739083000,","0.004886922,","0.007330383,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323744301000,","0.003970624,","-0.010079277,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323749314000,","0.0061086523,","-0.010079277,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2323754107000,","0.0067195175,","-6.1086525e-4,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"2323759099000,","0.0067195175,","-6.1086525e-4,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"2323764085000,","0.0061086523,","-0.0021380284,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"2323769315000,","0.013439035,","0.005497787,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"2323774404000,","0.004581489,","0.004886922,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"2323779063000,","0.0027488936,","0.0076358155,",0.015271631,-,back,sitting,chair,-,(angular,velocity).
"2323784101000,","-0.0030543262,","0.00580322,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323789084000,","0.004581489,","0.009468411,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323794307000,","3.0543262e-4,","0.013439035,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"2323799335000,","0.005192355,","0.013439035,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323804103000,","0.003970624,","0.008552114,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2323809101000,","-0.0033597588,","-0.003970624,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2323814082000,","-9.162979e-4,","-0.00580322,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2323819321000,","0.0070249503,","0.0036651916,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323824147000,","0.0076358155,","-0.0021380284,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2323829099000,","0.005192355,","0.0027488936,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323834097000,","0.003970624,","-0.006414085,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323839082000,","0.0027488936,","-0.008246681,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"2323844314000,","0.01038471,","-0.009468411,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323849359000,","0.017104227,","-0.006414085,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2323854105000,","0.0036651916,","-0.0015271631,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2323859095000,","0.004276057,","-0.0036651916,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323864092000,","0.004581489,","-0.004886922,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323869321000,","9.162979e-4,","-0.0021380284,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2323874102000,","0.009773844,","-0.01282817,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2323879045000,","-0.0030543262,","-3.0543262e-4,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2323884054000,","0.005192355,","3.0543262e-4,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2323889083000,","-0.0018325958,","0.008246681,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323894358000,","0.004581489,","0.0033597588,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2323899417000,","0.0036651916,","-0.0030543262,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2323904110000,","-3.0543262e-4,","0.004276057,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2323909089000,","0.0061086523,","0.016493361,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2323914085000,","0.0036651916,","3.0543262e-4,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2323919329000,","0.0015271631,","0.00580322,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2323924448000,","0.005497787,","0.009773844,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"2323929110000,","0.004886922,","0.0067195175,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"2323934091000,","0.01038471,","0.003970624,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2323939087000,","0.01282817,","0.0018325958,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2323944319000,","6.1086525e-4,","0.0018325958,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2323949093000,","-0.002443461,","0.0018325958,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2323954093000,","-0.004276057,","-0.0012217305,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323959033000,","0.004276057,","-9.162979e-4,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2323964081000,","0.004581489,","0.009468411,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2323969347000,","-0.005497787,","0.0067195175,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2323974049000,","0.004886922,","0.0030543262,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2323979046000,","0.008552114,","0.0036651916,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2323984089000,","0.0067195175,","-0.011911872,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2323989081000,","0.007330383,","-3.0543262e-4,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2323994334000,","0.01038471,","-0.006414085,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2323999252000,","0.005192355,","-0.002443461,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2324004107000,","0.007941248,","-0.005497787,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"2324009097000,","0.009468411,","-0.003970624,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324014078000,","0.01282817,","-0.0061086523,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"2324019268000,","0.01863139,","-0.0061086523,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"2324024231000,","0.018325957,","-0.002443461,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"2324029112000,","0.010079277,","0.0030543262,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2324034001000,","0.012217305,","0.003970624,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324039086000,","0.016493361,","-0.005497787,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"2324044392000,","0.0061086523,","9.162979e-4,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324049162000,","0.0036651916,","0.010995574,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324054108000,","0.008246681,","0.008857546,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2324059093000,","0.0070249503,","0.01740966,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"2324064085000,","0.008857546,","0.019242255,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2324069283000,","0.0021380284,","0.01740966,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324074255000,","-6.1086525e-4,","0.014660766,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324079057000,","-0.009773844,","0.002443461,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324083999000,","0.00580322,","0.008552114,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324089084000,","-6.1086525e-4,","0.008246681,",-0.009468411,-,back,sitting,chair,-,(angular,velocity).
"2324094327000,","-0.005192355,","3.0543262e-4,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"2324099244000,","0.007941248,","0.004276057,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"2324104106000,","-0.004886922,","-0.0030543262,",-0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2324109022000,","0.010079277,","-0.0036651916,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2324114027000,","0.004276057,","0.0067195175,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324119288000,","0.008857546,","-0.0015271631,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2324124173000,","0.00580322,","-0.0067195175,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"2324129113000,","0.0076358155,","-0.002443461,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"2324134002000,","0.0012217305,","0.012217305,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2324139029000,","-9.162979e-4,","0.007330383,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324144309000,","0.0030543262,","0.005192355,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"2324149279000,","-0.0027488936,","0.008552114,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2324154113000,","-0.0012217305,","0.0125227375,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324159002000,","0.004886922,","0.0143553335,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324164030000,","0.0015271631,","0.0106901415,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2324169307000,","9.162979e-4,","0.003970624,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324174128000,","0.005497787,","0.0061086523,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324179053000,","0.009468411,","0.009162978,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324183999000,","0.005497787,","0.007330383,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2324189026000,","9.162979e-4,","0.004886922,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"2324194326000,","0.0027488936,","0.004581489,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2324199257000,","0.012217305,","0.010079277,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2324204106000,","0.0070249503,","0.016187929,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324209002000,","0.0018325958,","0.005497787,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2324214028000,","0.005192355,","0.0036651916,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324219321000,","0.007330383,","0.007941248,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324224175000,","0.0030543262,","0.0036651916,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324229109000,","0.006414085,","0.0143553335,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324233997000,","0.007941248,","0.013744468,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2324239083000,","0.005497787,","0.004276057,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324244354000,","-0.005192355,","0.004276057,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324249201000,","0.00580322,","0.01038471,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324254116000,","0.0070249503,","0.0033597588,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324259000000,","0.0018325958,","6.1086525e-4,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324264082000,","0.009773844,","-0.005497787,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2324269358000,","0.011301007,","-0.005497787,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324274160000,","0.004886922,","0.004581489,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2324279045000,","0.00580322,","-9.162979e-4,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324284001000,","0.0027488936,","-0.0027488936,",-0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324289031000,","0.008246681,","-0.0015271631,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324294329000,","0.0076358155,","-0.0021380284,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324299143000,","0.025961773,","0.0067195175,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324304099000,","0.013744468,","0.00580322,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324309057000,","0.006414085,","0.0015271631,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324314087000,","0.0067195175,","0.002443461,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324319318000,","0.0070249503,","-0.003970624,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2324324185000,","0.016187929,","0.016798794,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324329025000,","3.0543262e-4,","-3.0543262e-4,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324334090000,","-0.004581489,","0.011301007,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324338994000,","0.008857546,","0.01160644,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324344321000,","9.162979e-4,","0.011911872,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2324349262000,","0.013439035,","0.007330383,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"2324354111000,","0.011911872,","0.008552114,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324358998000,","0.005192355,","0.0106901415,",-0.00580322,-,back,sitting,chair,-,(angular,velocity).
"2324364036000,","-0.009162978,","0.010995574,",-0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324369365000,","-0.0021380284,","0.01282817,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324374284000,","6.1086525e-4,","0.0070249503,",-0.007330383,-,back,sitting,chair,-,(angular,velocity).
"2324379065000,","0.0015271631,","0.009162978,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324384001000,","0.004581489,","0.004886922,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324389028000,","0.007330383,","-9.162979e-4,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"2324394387000,","0.008552114,","-0.0070249503,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324399060000,","0.01160644,","-0.003970624,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"2324404119000,","0.002443461,","0.004276057,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324409049000,","0.010995574,","-0.002443461,",-0.006414085,-,back,sitting,chair,-,(angular,velocity).
"2324414022000,","0.012217305,","0.0021380284,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324419393000,","0.009162978,","0.0027488936,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324424068000,","0.0067195175,","0.004276057,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"2324429064000,","-0.005497787,","-3.0543262e-4,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324434030000,","0.006414085,","-0.0018325958,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2324439024000,","0.008857546,","0.0018325958,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324444343000,","0.013439035,","0.0067195175,",-0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324449136000,","0.0027488936,","0.0033597588,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324454020000,","0.0143553335,","0.01038471,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324459029000,","0.008246681,","-0.0021380284,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324463996000,","0.017104227,","-0.006414085,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324469413000,","0.010995574,","-0.005192355,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324474076000,","0.0076358155,","0.004886922,",-0.01038471,-,back,sitting,chair,-,(angular,velocity).
"2324479050000,","0.009773844,","0.005192355,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324484024000,","0.008857546,","-0.0021380284,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324489091000,","0.004581489,","-0.0033597588,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324494247000,","0.004276057,","0.0030543262,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324499106000,","0.0012217305,","0.003970624,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324504119000,","0.009468411,","0.004581489,",-0.004276057,-,back,sitting,chair,-,(angular,velocity).
"2324509029000,","0.0070249503,","-0.0015271631,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324514093000,","6.1086525e-4,","-0.0070249503,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"2324519241000,","0.004276057,","-0.005192355,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324524096000,","0.01282817,","-0.004886922,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324529070000,","0.018020526,","-0.003970624,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324534037000,","0.00580322,","-0.008246681,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"2324539042000,","0.0061086523,","-0.002443461,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"2324544111000,","0.010079277,","0.0030543262,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"2324549122000,","0.010079277,","0.0033597588,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324554173000,","0.01282817,","-0.002443461,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"2324559033000,","0.009468411,","0.006414085,",-0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"2324564047000,","0.0021380284,","6.1086525e-4,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"2324569272000,","0.010079277,","-0.0027488936,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"2324574147000,","0.009773844,","-0.005497787,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324579034000,","0.004581489,","-0.0061086523,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"2324584089000,","6.1086525e-4,","-0.011301007,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324589116000,","0.009468411,","0.0027488936,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"2324594492000,","0.009773844,","-0.008246681,",-0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"2324599047000,","0.009162978,","0.0027488936,",6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"2324604046000,","0.0030543262,","-0.0061086523,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"2324609194000,","0.009773844,","-0.002443461,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
