#rate,of,rotation,around,the,x,y,z,axes,(angular,velocity).
"#timestamp(ns),x,y,z(rad/s)","0.0015271631,","0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#datetime:,26/06/2013,12:44:07,0.007330383,-,back,sitting,chair,-,(angular,velocity).
##########################################,"0.0015271631,","0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#activity:,12,-,bsc,-,back,sitting,chair,-,10s,velocity).
#subject,id:,7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#first,name:,sub7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#last,name:,sub7,0.007330383,-,back,sitting,chair,-,(angular,velocity).
#age:,25,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#height(cm):,189,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#weight(kg):,80,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
#gender:,male,"0.005192355,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"675705351000,","0.0015271631,","-0.01282817,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"675710170000,","0.0015271631,","-0.015882496,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"675715688000,","0.0036651916,","-0.020158553,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"675720340000,","0.002443461,","-0.02321288,",0.018325957,-,back,sitting,chair,-,(angular,velocity).
"675725170000,","6.1086525e-4,","-0.029626964,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"675730349000,","-0.00580322,","-0.030848695,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"675735201000,","-0.002443461,","-0.032070424,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"675740175000,","-0.01038471,","-0.037873644,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"675745205000,","-0.016187929,","-0.04337143,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"675750286000,","-0.0021380284,","-0.04428773,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"675755109000,","-0.005192355,","-0.043676864,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"675760101000,","-0.01160644,","-0.048258353,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"675765101000,","-0.007330383,","-0.045814894,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"675770131000,","-0.004276057,","-0.044898596,",0.015271631,-,back,sitting,chair,-,(angular,velocity).
"675775068000,","0.009162978,","-0.034513887,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"675780260000,","0.0076358155,","-0.03726278,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"675785155000,","-0.003970624,","-0.032375857,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"675790073000,","-0.0015271631,","-0.030848695,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"675795051000,","0.007330383,","-0.028405234,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"675800218000,","0.0067195175,","-0.028710667,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"675805102000,","0.0021380284,","-0.021685716,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"675810170000,","0.00580322,","-0.02565634,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"675815095000,","-0.004886922,","-0.03145956,",-0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"675820095000,","0.0036651916,","-0.023518313,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"675825088000,","0.0018325958,","-0.028099801,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"675830113000,","0.00580322,","-0.020158553,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"675835165000,","0.0106901415,","-0.016187929,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"675840098000,","0.005497787,","-0.011301007,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"675845093000,","0.010995574,","-0.013439035,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"675850100000,","0.0018325958,","-0.010079277,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"675855094000,","-0.004276057,","-0.005192355,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"675860238000,","0.009773844,","-0.01038471,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"675865213000,","0.0106901415,","-0.0012217305,",0.012217305,-,back,sitting,chair,-,(angular,velocity).
"675870569000,","0.011911872,","-0.004276057,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"675875198000,","0.009773844,","-0.008552114,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"675880328000,","0.009162978,","-0.007330383,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"675885224000,","0.0033597588,","-0.010079277,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"675890210000,","-0.0036651916,","-0.0067195175,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"675895115000,","0.005497787,","-0.0070249503,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"675900202000,","-0.010995574,","0.0036651916,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"675905225000,","-0.008552114,","9.162979e-4,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"675910215000,","0.004886922,","0.0036651916,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"675915166000,","0.005497787,","0.0061086523,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"675920147000,","-9.162979e-4,","0.0125227375,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"675925203000,","-9.162979e-4,","0.008857546,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"675930202000,","6.1086525e-4,","0.010079277,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"675935203000,","0.004886922,","0.018325957,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"675940235000,","0.003970624,","0.017715093,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"675945201000,","-0.002443461,","0.019547688,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"675950203000,","0.00580322,","0.020158553,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"675955222000,","0.003970624,","0.02321288,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"675960242000,","0.003970624,","0.019242255,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"675965236000,","0.00580322,","0.02443461,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"675970218000,","-0.0012217305,","0.020158553,",0.014049901,-,back,sitting,chair,-,(angular,velocity).
"675975205000,","-9.162979e-4,","0.015577064,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"675980358000,","0.012217305,","0.021991149,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"675985259000,","0.0021380284,","0.025961773,",0.014049901,-,back,sitting,chair,-,(angular,velocity).
"675990187000,","0.0018325958,","0.022907447,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"675995201000,","0.0061086523,","0.017715093,",0.019547688,-,back,sitting,chair,-,(angular,velocity).
"676000200000,","0.0076358155,","0.015882496,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"676005200000,","0.0067195175,","0.018020526,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"676010169000,","0.004886922,","0.028405234,",0.016798794,-,back,sitting,chair,-,(angular,velocity).
"676015159000,","0.0125227375,","0.019242255,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676020212000,","0.0076358155,","0.026267206,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"676025193000,","0.007330383,","0.01863139,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676030196000,","0.0015271631,","0.024740042,",0.020463986,-,back,sitting,chair,-,(angular,velocity).
"676035194000,","0.008246681,","0.028099801,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"676040170000,","-0.0033597588,","0.0290161,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676045194000,","-6.1086525e-4,","0.022296581,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"676050207000,","0.0061086523,","0.014660766,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676055259000,","0.0021380284,","0.013133603,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"676060256000,","0.0076358155,","0.008246681,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"676065155000,","-0.004886922,","0.0033597588,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"676070243000,","-0.0021380284,","0.0076358155,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"676075208000,","-0.0030543262,","0.004581489,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676080381000,","0.0061086523,","0.00580322,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"676085190000,","0.0067195175,","0.0033597588,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"676090223000,","0.0070249503,","-0.0018325958,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676095140000,","0.0021380284,","0.0027488936,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676100223000,","-6.1086525e-4,","0.0018325958,",0.010995574,-,back,sitting,chair,-,(angular,velocity).
"676105309000,","0.0015271631,","0.0018325958,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676110259000,","9.162979e-4,","-9.162979e-4,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676115236000,","-0.005192355,","-0.0036651916,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"676120201000,","-0.004276057,","3.0543262e-4,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676125208000,","-0.0030543262,","-0.011911872,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676130312000,","0.002443461,","-0.011301007,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676135237000,","0.0033597588,","-0.010079277,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676140197000,","0.005497787,","-0.004581489,",0.015577064,-,back,sitting,chair,-,(angular,velocity).
"676145206000,","0.0106901415,","-0.01282817,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"676150122000,","0.004581489,","-9.162979e-4,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"676155225000,","0.011301007,","0.007941248,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"676160220000,","0.01282817,","0.01282817,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"676165231000,","0.020158553,","0.02687807,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"676170567000,","0.008552114,","0.027183503,",-9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"676175206000,","0.012217305,","0.0290161,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676180182000,","0.016187929,","0.028710667,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"676185170000,","0.020158553,","0.035124753,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676190227000,","0.017715093,","0.032986723,",-0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676195167000,","0.010995574,","0.028405234,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"676200200000,","0.010995574,","0.022602014,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"676205253000,","0.013439035,","0.014966198,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"676210198000,","0.01038471,","0.007330383,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"676215162000,","-0.0018325958,","0.004276057,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"676220207000,","0.005497787,","-0.0012217305,",0.013133603,-,back,sitting,chair,-,(angular,velocity).
"676225169000,","-9.162979e-4,","-0.0027488936,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676230282000,","0.0033597588,","-0.0021380284,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676235210000,","0.0067195175,","-9.162979e-4,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676240157000,","0.0027488936,","0.0012217305,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676245271000,","0.011301007,","0.0030543262,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676250203000,","0.005497787,","9.162979e-4,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"676255258000,","0.008246681,","0.01282817,",0.014049901,-,back,sitting,chair,-,(angular,velocity).
"676260171000,","0.011301007,","0.018020526,",0.015577064,-,back,sitting,chair,-,(angular,velocity).
"676265162000,","0.003970624,","0.014049901,",0.013744468,-,back,sitting,chair,-,(angular,velocity).
"676270193000,","0.0012217305,","0.013439035,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"676275205000,","0.0033597588,","0.01985312,",0.0125227375,-,back,sitting,chair,-,(angular,velocity).
"676280273000,","0.005497787,","0.025961773,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"676285199000,","0.008246681,","0.031154128,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676290163000,","0.007941248,","0.025045475,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676295172000,","0.0030543262,","0.035430185,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"676300191000,","0.01282817,","0.03359759,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"676305257000,","0.0061086523,","0.028710667,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676310161000,","0.011911872,","0.022602014,",0.011301007,-,back,sitting,chair,-,(angular,velocity).
"676315224000,","-0.0033597588,","0.02076942,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"676320169000,","-0.00580322,","0.009162978,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"676325207000,","-0.0027488936,","0.018020526,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"676330251000,","0.0027488936,","0.013133603,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"676335239000,","-0.005497787,","0.0015271631,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676340277000,","-0.0033597588,","0.0143553335,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"676345196000,","6.1086525e-4,","0.012217305,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676350208000,","0.0015271631,","0.010079277,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"676355344000,","-0.0030543262,","0.0125227375,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676360196000,","-0.0070249503,","0.006414085,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676365177000,","-0.0015271631,","0.017715093,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"676370187000,","0.0036651916,","0.01740966,",0.017104227,-,back,sitting,chair,-,(angular,velocity).
"676375129000,","0.012217305,","0.018325957,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"676380467000,","0.005497787,","0.013439035,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"676385192000,","-0.005192355,","0.013744468,",0.015882496,-,back,sitting,chair,-,(angular,velocity).
"676390227000,","0.012217305,","0.0125227375,",0.014049901,-,back,sitting,chair,-,(angular,velocity).
"676395170000,","3.0543262e-4,","0.013744468,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676400213000,","-0.004581489,","0.013744468,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676407562000,","-0.005192355,","0.005192355,",0.009773844,-,back,sitting,chair,-,(angular,velocity).
"676410229000,","-0.0076358155,","-0.0033597588,",0.004886922,-,back,sitting,chair,-,(angular,velocity).
"676415238000,","-0.004886922,","-0.009468411,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"676420206000,","-0.005192355,","-0.004276057,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"676425196000,","-0.01160644,","-0.0018325958,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676430305000,","-0.010079277,","-0.005497787,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676435249000,","-0.0061086523,","-0.005497787,",0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"676440157000,","-0.004276057,","-0.005192355,",-6.1086525e-4,-,back,sitting,chair,-,(angular,velocity).
"676445208000,","-0.0021380284,","-6.1086525e-4,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"676450200000,","-0.0027488936,","0.0036651916,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676455480000,","0.013439035,","0.010995574,",0.015577064,-,back,sitting,chair,-,(angular,velocity).
"676460192000,","0.00580322,","0.016187929,",0.017715093,-,back,sitting,chair,-,(angular,velocity).
"676465196000,","0.01038471,","0.015271631,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676470239000,","0.014966198,","0.013744468,",0.013133603,-,back,sitting,chair,-,(angular,velocity).
"676475208000,","0.010079277,","0.008857546,",0.009468411,-,back,sitting,chair,-,(angular,velocity).
"676482333000,","0.009773844,","0.01160644,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"676485284000,","0.009773844,","0.008857546,",0.007941248,-,back,sitting,chair,-,(angular,velocity).
"676490313000,","0.0021380284,","0.00580322,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676495211000,","-0.005192355,","-0.0067195175,",0.0018325958,-,back,sitting,chair,-,(angular,velocity).
"676500210000,","-0.007330383,","-0.009162978,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"676505452000,","-3.0543262e-4,","3.0543262e-4,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"676510259000,","-0.0061086523,","-0.007330383,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"676515174000,","3.0543262e-4,","0.0012217305,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676520178000,","-0.007941248,","-0.008246681,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"676525178000,","-0.0033597588,","0.005192355,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676530428000,","-0.004886922,","0.0076358155,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"676535194000,","0.012217305,","0.0018325958,",0.004276057,-,back,sitting,chair,-,(angular,velocity).
"676540163000,","0.01160644,","0.011301007,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676545176000,","0.010079277,","0.0125227375,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"676550206000,","0.0106901415,","0.017715093,",0.0070249503,-,back,sitting,chair,-,(angular,velocity).
"676555480000,","0.014660766,","0.015271631,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"676560245000,","0.0033597588,","0.008552114,",0.0076358155,-,back,sitting,chair,-,(angular,velocity).
"676565192000,","0.008857546,","0.012217305,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"676570189000,","0.008857546,","0.0070249503,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676575138000,","0.005497787,","0.01038471,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"676580507000,","0.0027488936,","9.162979e-4,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"676585161000,","-6.1086525e-4,","-0.0076358155,",-0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"676590235000,","-0.0067195175,","-0.013439035,",-0.0021380284,-,back,sitting,chair,-,(angular,velocity).
"676595236000,","-9.162979e-4,","-0.017715093,",-0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676600203000,","-0.008246681,","-0.014049901,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"676605353000,","-0.010079277,","-0.017715093,",0.0030543262,-,back,sitting,chair,-,(angular,velocity).
"676610164000,","-0.008552114,","-0.023518313,",0.007330383,-,back,sitting,chair,-,(angular,velocity).
"676615178000,","0.0012217305,","-0.025350908,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"676620122000,","3.0543262e-4,","-0.021380283,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"676625178000,","0.0018325958,","-0.024129177,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"676630302000,","-0.004886922,","-0.026572637,",-0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"676635222000,","-0.0027488936,","-0.009468411,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676640229000,","0.006414085,","-0.011911872,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"676645176000,","0.0018325958,","-0.01740966,",0.002443461,-,back,sitting,chair,-,(angular,velocity).
"676650431000,","0.0015271631,","-0.005497787,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"676655478000,","0.0036651916,","-0.0018325958,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"676660223000,","0.00580322,","-0.0012217305,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676665213000,","0.01160644,","0.004276057,",0.012217305,-,back,sitting,chair,-,(angular,velocity).
"676670175000,","0.014660766,","3.0543262e-4,",0.015577064,-,back,sitting,chair,-,(angular,velocity).
"676675175000,","0.0143553335,","0.011301007,",0.01863139,-,back,sitting,chair,-,(angular,velocity).
"676680477000,","0.011301007,","0.0015271631,",0.017715093,-,back,sitting,chair,-,(angular,velocity).
"676685234000,","0.021991149,","0.01282817,",0.016187929,-,back,sitting,chair,-,(angular,velocity).
"676690205000,","0.017715093,","0.0143553335,",0.011301007,-,back,sitting,chair,-,(angular,velocity).
"676695138000,","0.015882496,","0.018325957,",0.010079277,-,back,sitting,chair,-,(angular,velocity).
"676700220000,","0.0030543262,","0.020463986,",0.015882496,-,back,sitting,chair,-,(angular,velocity).
"676705495000,","0.0021380284,","0.006414085,",0.0106901415,-,back,sitting,chair,-,(angular,velocity).
"676710209000,","0.0106901415,","0.009468411,",0.01282817,-,back,sitting,chair,-,(angular,velocity).
"676715508000,","0.010995574,","0.018325957,",0.014966198,-,back,sitting,chair,-,(angular,velocity).
"676720207000,","0.009468411,","0.01038471,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"676725114000,","-0.0018325958,","0.0125227375,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676730386000,","-0.003970624,","0.008857546,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676735174000,","0.0018325958,","6.1086525e-4,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676740196000,","-0.0015271631,","0.0021380284,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676745208000,","-0.0076358155,","3.0543262e-4,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676750204000,","-0.0033597588,","0.010079277,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676755502000,","-0.0027488936,","0.0033597588,",9.162979e-4,-,back,sitting,chair,-,(angular,velocity).
"676760163000,","-0.0033597588,","0.005192355,",-0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676765190000,","-0.008857546,","-3.0543262e-4,",-0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676770124000,","-0.0030543262,","-0.0012217305,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676775221000,","-0.008246681,","0.0070249503,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676780500000,","-0.0018325958,","0.008857546,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676785254000,","-0.0018325958,","0.010079277,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676790149000,","-0.003970624,","0.013744468,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"676795208000,","-0.002443461,","0.0125227375,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676800220000,","-0.002443461,","0.017104227,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"676805370000,","0.008857546,","0.010995574,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676810243000,","0.0033597588,","0.014660766,",0.008246681,-,back,sitting,chair,-,(angular,velocity).
"676815182000,","0.006414085,","0.014660766,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676820205000,","-0.0027488936,","0.010079277,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"676827772000,","0.002443461,","0.015577064,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676830488000,","-3.0543262e-4,","0.009773844,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676835183000,","-0.0061086523,","-0.0033597588,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676840200000,","-0.002443461,","0.008246681,",0.014049901,-,back,sitting,chair,-,(angular,velocity).
"676845141000,","-0.0012217305,","0.009773844,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"676850206000,","0.007941248,","0.0125227375,",0.018325957,-,back,sitting,chair,-,(angular,velocity).
"676855340000,","3.0543262e-4,","-0.0033597588,",0.01160644,-,back,sitting,chair,-,(angular,velocity).
"676860320000,","0.0076358155,","-0.0018325958,",0.0061086523,-,back,sitting,chair,-,(angular,velocity).
"676865204000,","0.016493361,","-0.005497787,",0.0143553335,-,back,sitting,chair,-,(angular,velocity).
"676870171000,","0.018020526,","-0.007941248,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"676875198000,","0.016493361,","0.0018325958,",0.016493361,-,back,sitting,chair,-,(angular,velocity).
"676880417000,","0.011301007,","-0.00580322,",0.01038471,-,back,sitting,chair,-,(angular,velocity).
"676885186000,","0.0106901415,","-0.0036651916,",0.011911872,-,back,sitting,chair,-,(angular,velocity).
"676890184000,","0.015271631,","0.007330383,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676895175000,","0.014660766,","0.009468411,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"676900197000,","6.1086525e-4,","0.0067195175,",0.008552114,-,back,sitting,chair,-,(angular,velocity).
"676905339000,","0.005192355,","0.01038471,",0.0036651916,-,back,sitting,chair,-,(angular,velocity).
"676910292000,","0.006414085,","0.005192355,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
"676915242000,","0.0036651916,","0.009468411,",0.00580322,-,back,sitting,chair,-,(angular,velocity).
"676920170000,","-9.162979e-4,","0.00580322,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676925162000,","0.0036651916,","0.0070249503,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"676930449000,","9.162979e-4,","0.012217305,",0.0033597588,-,back,sitting,chair,-,(angular,velocity).
"676935185000,","0.005497787,","0.0036651916,",3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"676940204000,","0.011911872,","0.007941248,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"676945131000,","0.0143553335,","0.0033597588,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676950167000,","0.01160644,","0.0030543262,",-0.002443461,-,back,sitting,chair,-,(angular,velocity).
"676955075000,","0.006414085,","0.008857546,",0.005192355,-,back,sitting,chair,-,(angular,velocity).
"676960220000,","0.010079277,","9.162979e-4,",0.006414085,-,back,sitting,chair,-,(angular,velocity).
"676965044000,","0.0036651916,","9.162979e-4,",0.0067195175,-,back,sitting,chair,-,(angular,velocity).
"676970113000,","-0.0015271631,","0.005192355,",0.009162978,-,back,sitting,chair,-,(angular,velocity).
"676975031000,","0.0070249503,","-0.0033597588,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"676980138000,","0.01282817,","0.015271631,",0.003970624,-,back,sitting,chair,-,(angular,velocity).
"676985060000,","0.0061086523,","0.011911872,",0.004581489,-,back,sitting,chair,-,(angular,velocity).
"676990067000,","0.0033597588,","0.007330383,",0.0012217305,-,back,sitting,chair,-,(angular,velocity).
"676994987000,","0.0033597588,","6.1086525e-4,",0.008857546,-,back,sitting,chair,-,(angular,velocity).
"677000065000,","0.009162978,","0.009162978,",0.0015271631,-,back,sitting,chair,-,(angular,velocity).
"677005087000,","0.010079277,","0.005497787,",0.005497787,-,back,sitting,chair,-,(angular,velocity).
"677010196000,","0.004886922,","0.016493361,",-3.0543262e-4,-,back,sitting,chair,-,(angular,velocity).
"677015119000,","6.1086525e-4,","0.010995574,",0.0027488936,-,back,sitting,chair,-,(angular,velocity).
